source,model,brand,price,depreciation,registration_date,coe_remaining_mths,mileage
Carbuyer,Mazda 3 Sedan 1.5 Standard (A),Mazda,84800,12497,20/11/18,74,53549
Carbuyer,Lexus NX 300 2.0 Luxury Moonroof (A),Lexus,153800,21974,31/1/18,64,77000
Carbuyer,Volkswagen Passat GT 2.0A TSI Sunroof,Volkswagen,172800,17141,30/8/21,107,8278
Carbuyer,Mazda CX-30 2.0 Elegance (A),Mazda,135800,14310,16/6/21,105,17600
Carbuyer,Hyundai Avante 1.6 (A) S,Hyundai,107800,12384,3/6/21,102,23800
Carbuyer,Porsche Cayman S PDK 3.4 (A),Porsche,298800,69718,20/11/15,38,59900
Carbuyer,Honda Vezel  1.5 X (A),Honda,89800,12820,22/2/19,77,49988
Carbuyer,Volvo XC90 T5 Momentum (A),Volvo,179800,27464,27/10/17,61,48000
Carbuyer,Audi Q2 1.0A TFSI S-Tronic,Audi,117800,15115,22/8/19,83,45617
Carbuyer,Honda City 1.5 SV (A),Honda,71800,12589,17/11/17,62,43400
Carbuyer,Renault Kadjar 1.3T TCe (A),Renault,123800,12032,22/2/22,113,3500
Carbuyer,Mercedes-Benz A-Class A180 Style (A),Mercedes-Benz,68800,16571,28/3/16,42,113000
Carbuyer,Mercedes-Benz E-Class E200 (A),Mercedes-Benz,17800,15396,18/11/03,13,188000
Carbuyer,Volkswagen Sharan 2.0 TSI DSG (A),Volkswagen,149900,14990,3/12/20,90,42037
Carbuyer,Volkswagen Tiguan R-Line 2.0 TSI DSG (A),Volkswagen,127500,12750,31/10/17,61,78041
Carbuyer,Kia Cerato K3 1.6 EX (A),Kia,38500,3850,28/4/15,31,118055
Carbuyer,Lamborghini Urus 4.0 V8 (A),Lamborghini,968800,96880,15/10/21,109,4000
Carbuyer,Toyota Harrier 2.0 Premium Panoramic (A),Toyota,84800,8480,14/7/16,46,75144
Carbuyer,Mercedes-Benz GLA-Class GLA200 AMG Line (A),Mercedes-Benz,192500,19250,22/10/20,97,16942
Carbuyer,BMW 3 Series Sedan 320i Edition Sport [MY18] (A),BMW,45600,23467,31/8/13,132,97474
Carbuyer,Volvo XC90 T5 Momentum (A),Volvo,213800,27142,14/2/19,77,36000
Carbuyer,Volvo XC40 T5 R-Design (A),Volvo,188800,19863,23/4/21,103,9000
Carbuyer,Volkswagen T-Cross 1.0 TSI DSG R-Line (A),Volkswagen,126800,12952,26/7/21,106,6000
Carbuyer,Land Rover Discovery 3.0 TDV6 HSE 7-Seater (A),Land,205000,20500,13/3/18,66,29690
Carbuyer,Porsche Cayenne SG 50 Edition 3.6 (A),Porsche,223800,22380,1/12/16,40,100000
Carbuyer,Mercedes-Benz E-Class E250 Avantgarde (A),Mercedes-Benz,148800,14880,4/10/17,55,95000
Carbuyer,Honda Shuttle Hybrid 1.5 LED Honda Sensing (A),Honda,81800,8180,25/5/18,68,40000
Carbuyer,Porsche 911 Cabriolet Carrera PDK 3.0 (A),Porsche,515800,51580,5/2/18,67,50000
Carbuyer,Porsche 911 GT3 4.0 (M),Porsche,908888,90889,19/10/18,73,5000
Carbuyer,Mercedes-Benz A-Class Saloon A180 Progressive (A),Mercedes-Benz,158800,15880,18/1/21,100,25000
Carbuyer,Mercedes-Benz C-Class Coupé C180 (A),Mercedes-Benz,61800,6180,9/3/14,23,100000
Carbuyer,Mercedes-Benz C-Class Saloon C180 Avantgarde (A),Mercedes-Benz,133800,13380,19/9/18,72,90000
Carbuyer,Mercedes-Benz S-Class S400L Hybrid (A),Mercedes-Benz,117800,11780,13/3/14,18,100000
Carbuyer,Audi R8 5.2 FSI RWD S tronic (A) New Facelift,Audi,699800,69980,28/2/22,113,2000
Carbuyer,Mercedes-Benz GLA-Class GLA200 Sport Executive (A),Mercedes-Benz,196800,20034,25/6/21,105,10000
Carbuyer,Porsche 911 Cabriolet Carrera S PDK 3.0 (A),Porsche,688800,68880,25/1/21,100,15000
Carbuyer,BMW 3 Series Sedan 320i (A),BMW,175800,20084,31/12/19,87,68000
Carbuyer,Mercedes-Benz GLA-Class GLA180 Urban Edition [2019] (A),Mercedes-Benz,152800,17072,29/10/20,97,38000
Carbuyer,Mercedes-Benz GLA-Class GLA180 Urban Edition [2019] (A),Mercedes-Benz,128800,17724,30/1/19,76,76000
Carbuyer,Renault Megane GT-Line Diesel 1.5T dCi (A),Renault,54800,5480,15/8/16,47,88000
Carbuyer,Mercedes-Benz CLA-Class CLA180 (A),Mercedes-Benz,87888,17739,25/11/16,50,89000
Carbuyer,Mercedes-Benz E-Class E200 CGI (A),Mercedes-Benz,99880,12008,28/12/10,99,116000
Carbuyer,Mercedes-Benz CLA-Class Coupe Platinum Motor Edition CLA180 AMG Line Premium Plus (A),Mercedes-Benz,199800,18835,20/1/22,112,7000
Carbuyer,Mercedes-Benz CLA-Class Coupe Platinum Motor Edition CLA180 AMG Line (A),Mercedes-Benz,167800,18343,28/8/20,95,37000
Carbuyer,Mercedes-Benz CLA-Class CLA180 (A),Mercedes-Benz,130800,18221,1/2/19,75,28000
Carbuyer,Audi A3 Sedan Mild Hybrid 1.0 TFSI S tronic (A),Audi,161800,17133,15/6/21,105,6000
Carbuyer,Volkswagen Touran 1.4 TSI DSG R-Line Sunroof (A),Volkswagen,105800,15048,12/5/18,74,45000
Carbuyer,BMW 2 Series Gran Tourer 216i Luxury (A),BMW,165800,16440,7/1/21,105,15000
Carbuyer,Audi A3 Sportback 1.0 TFSI S tronic (A),Audi,114800,14032,23/1/20,88,32000
Carbuyer,Nissan Juke 1.6 (A),Nissan,59800,14286,4/7/16,43,92000
Carbuyer,Mazda 3 Sedan Mild Hybrid  1.5 Elegance (A),Mazda,117800,13131,15/4/21,103,19000
Carbuyer,Nissan Sylphy 1.6 Signature (A),Nissan,101800,11696,9/3/20,95,18000
Carbuyer,Nissan Juke 1.6 (A),Nissan,53800,14229,11/11/15,38,56000
Carbuyer,Mazda CX-5 2.0 Luxury (A),Mazda,132800,16054,21/2/20,89,17000
Carbuyer,Hyundai Avante 1.6 (A),Hyundai,124800,13262,25/10/21,109,13000
Carbuyer,Hyundai Avante 1.6 (A),Hyundai,111800,12976,14/1/21,100,23000
Carbuyer,Mazda 3 Hatchback 2.0 Sport (A),Mazda,61800,14206,5/4/16,43,80000
Carbuyer,Suzuki Swift 1.0 Turbo Standard (A),Suzuki,88800,10685,25/3/20,90,34000
Carbuyer,Subaru Forester 2.0i-L (A),Subaru,81800,14244,15/12/17,63,140000
Carbuyer,Honda Stream 1.8 RSZ Sunroof (A),Honda,70800,10987,2/12/09,77,181000
Carbuyer,Honda Fit 1.3 G F-Package (A),Honda,74800,11425,24/12/18,75,60000
Carbuyer,Honda Jade 1.5 RS VTEC Turbo (A),Honda,80800,15309,21/3/17,54,64000
Carbuyer,Mercedes-Benz Vito 109 Long Wheel Base (A),Mercedes-Benz,49800,10283,15/6/17,57,84000
Carbuyer,Toyota Camry 2.4 (A),Toyota,41800,8980,6/6/07,55,158000
Carbuyer,Toyota Harrier Turbo 2.0 G Luxury (A),Toyota,117800,15574,22/11/18,74,156750
Carbuyer,Toyota Wish 1.8 (A),Toyota,21800,4360,30/3/09,18,190000
Carbuyer,Mercedes-Benz GLB-Class GLB250 AMG Line Premium 7-Seater (A),Mercedes-Benz,208800,21207,19/8/21,107,19500
Carbuyer,Volkswagen Tiguan 1.4 TSI DSG EQP (A) Comfortline,Volkswagen,125800,12580,31/12/18,75,43574
Carbuyer,BMW 3 Series Sedan 318i (A),BMW,79800,7980,18/8/16,47,122000
Carbuyer,Skoda Octavia 1.5 TSI e-TEC Ambition (A),Skoda,137800,13780,29/9/21,108,24000
Carbuyer,Mercedes-Benz E-Class Saloon E220d Sport (A),Mercedes-Benz,221800,22979,1/2/21,99,31200
Carbuyer,B.M.W. 530I LED NAV HUD MSPT,B.M.W.,185800,24711,8/8/18,71,92000
Carbuyer,SUBARU FORESTER 2.0XT CVT AWD SR,SUBARU,75000,7500,15/9/16,48,107000
Carbuyer,B.M.W. 435I CONVERTIBLE AT D/AB HID NAV HUD,B.M.W.,116800,29913,31/12/14,27,89000
Carbuyer,VOLVO XC90 T5 MOMENTUM (A) AWD,VOLVO,127800,25349,15/4/16,43,108000
Carbuyer,SEAT Toledo 1.4 TSI DSG Style (A),SEAT,89800,8980,1/12/21,100,17200
Carbuyer,Hino 300 Diesel 4.0 XZU710R-HKMMV3 14FT [Euro VI] (M),Hino,77800,11764,21/3/19,78,45000
Carbuyer,Hino 300 Diesel 4.0 XZU710R-HKMMV3 14FT [Euro VI] (M),Hino,83800,11763,24/9/19,84,14000
Carbuyer,BMW 2 Series Gran Tourer 216i Luxury (A),BMW,135800,15913,22/1/20,88,41000
Carbuyer,Honda Civic 1.6 VTi (A),Honda,90800,9080,25/9/18,72,82688
Carbuyer,Nissan NV200 1.5 Panel Van (M),Nissan,58388,9424,26/10/18,73,109000
Carbuyer,BMW 5 Series Sedan 520i Highline (A),BMW,58888,5889,31/3/14,18,90000
Carbuyer,Volkswagen Jetta 1.4 TSI DSG (A),Volkswagen,27800,15629,28/2/14,17,122000
Carbuyer,Mazda 3 Sedan 1.6 (A),Mazda,62800,6280,19/7/17,58,115000
Carbuyer,Honda Civic 1.6 i-VTEC (A),Honda,89800,13868,6/8/18,69,29000
Carbuyer,MERCEDES BENZ E250 CABRIOLET (R18),MERCEDES,111800,29771,6/8/15,33,113000
Carbuyer,MERCEDES BENZ E200 SPORT M-HYBRID SALOON,MERCEDES,238800,23516,8/6/21,107,17000
Carbuyer,VOLKSWAGEN JETTA GP 1.4 TSI 90 A/T TL 1632G5,VOLKSWAGEN,51800,13309,30/11/15,38,90000
Carbuyer,MERCEDES BENZ GLA180 (R18 BI),MERCEDES,81800,20688,1/5/16,39,87000
Carbuyer,B.M.W. 216I GT LED,B.M.W.,117800,16918,13/8/18,71,77000
Carbuyer,Nissan Serena e-POWER Hybrid Highway Star Premium 7-seater  (A),Nissan,146800,18018,28/2/20,89,38600
Carbuyer,Honda City 1.5 SV (A),Honda,79800,7980,21/8/18,71,52400
Carbuyer,BMW 4 Series Coupé 440i M Sport (A),BMW,209800,28685,20/7/18,70,29000
Carbuyer,Subaru Forester 2.0A XT Sunroof,Subaru,90888,9089,29/6/17,57,79888
Carbuyer,Mercedes-Benz GLB-Class GLB35 AMG 4MATIC Premium Plus 7-Seater,Mercedes-Benz,282888,28289,30/3/21,102,20300
Carbuyer,Maserati Quattroporte Sport GTS 4.7A,Maserati,160888,17171,16/1/12,112,50555
Carbuyer,Toyota Sienta 1.5 Elegance (OPC),Toyota,92800,11645,21/10/19,85,23480
Carbuyer,BMW X5 xDrive45e Plug-in Hybrid xLine,BMW,380888,38089,28/2/22,113,2000
Carbuyer,Audi A1 Sportback 1.4A TFSI S-tronic,Audi,105888,10589,27/6/12,117,129888
Carbuyer,Mercedes-Benz S-Class S300L Sunroof,Mercedes-Benz,135888,15543,3/6/12,104,127000
Carbuyer,Honda Shuttle 1.5 G (A),Honda,69800,13148,18/8/17,59,90810
Carbuyer,Volkswagen Beetle 1.2 TSI Sunroof (A),Volkswagen,106800,14431,15/5/19,80,30060
Carbuyer,Nissan Note 1.2 (A),Nissan,81800,10054,25/7/20,94,17856
Carbuyer,Toyota Previa 2.4 Aeras 7-seater Moonroof Luxury (A),Toyota,169800,18808,20/8/20,95,20098
Carbuyer,Volvo XC40 T4 Momentum (A),Volvo,164800,16480,9/11/20,96,23883
Carbuyer,Honda Jazz 1.5 RS (A),Honda,88800,12008,13/5/19,80,59120
Carbuyer,Honda City 1.5 SV (A),Honda,78800,12109,25/6/18,69,74582
Carbuyer,Mercedes-Benz C-Class Saloon Mild Hybrid C200 Avantgarde (A),Mercedes-Benz,169800,16980,26/9/19,84,38460
Carbuyer,Nissan Sylphy 1.6 Premium (A),Nissan,77800,11326,31/10/18,73,43000
Carbuyer,Mazda 3 Hatchback 1.5 Deluxe (A),Mazda,88800,13015,23/10/18,73,62000
Carbuyer,Honda Vezel 1.5A X Honda Sensing,Honda,79800,13211,4/6/18,67,49000
Carbuyer,Hyundai Avante 1.6 A GLS S,Hyundai,84800,12147,28/1/19,76,47000
Carbuyer,Toyota Sienta Hybrid 1.5 G 7-Seater Toyota Safety Sense (A),Toyota,96800,14746,30/5/18,68,68000
Carbuyer,Toyota Sienta Hybrid 1.5 G 7-Seater Toyota Safety Sense (A),Toyota,114800,14009,28/2/20,89,64000
Carbuyer,Mercedes-Benz GLC-Class GLC250,Mercedes-Benz,143800,26683,18/10/16,49,76000
Carbuyer,BMW 2 Series Active Tourer 216i Sport (A),BMW,143800,14349,16/6/21,105,16000
Carbuyer,Mercedes-Benz GLS-Class GLS400 4MATIC,Mercedes-Benz,290800,38072,21/6/18,69,90000
Carbuyer,Mercedes-Benz E-Class Saloon E200 Avantgarde (A),Mercedes-Benz,178800,22543,1/8/19,76,86000
Carbuyer,Toyota Vios 1.5 E Grade (A),Toyota,78800,11047,3/6/19,78,80000
Carbuyer,Mercedes-Benz GLC-Class Coupe GLC250d AMG Line 4MATIC (A),Mercedes-Benz,228800,27846,19/9/19,84,50000
Carbuyer,Honda HR-V 1.5 DX (A),Honda,67800,14182,11/8/16,50,75000
Carbuyer,Honda Civic 1.6 VTi (A),Honda,93800,13762,26/9/18,72,65000
Carbuyer,Volvo XC60 T6 R-Design Panoramic Roof,Volvo,198800,23156,17/1/20,88,22000
Carbuyer,Volvo XC60 T6 R-Design Panoramic Roof,Volvo,159800,24662,22/12/17,63,92000
Carbuyer,VOLKSWAGEN SCIROCCO GP 1.4 TSI AT 1382G5,VOLKSWAGEN,68800,15518,27/6/16,45,114000
Carbuyer,TOYOTA COROLLA ALTIS 1.6 ELEGANCE (AUTO),TOYOTA,98800,12530,19/9/19,84,45000
Carbuyer,MINI ONE 5DR LED,MINI,103800,16149,20/7/18,70,61000
Carbuyer,MERCEDES BENZ B180 PROGRESSIVE,MERCEDES,179800,17965,31/8/21,107,7000
Carbuyer,MERCEDES BENZ GLA180 (R18 BI),MERCEDES,92800,21263,30/5/16,44,75000
Carbuyer,MERCEDES BENZ GLA180 (R18 BI),MERCEDES,85800,21506,27/1/16,40,122000
Carbuyer,MERCEDES BENZ C200 A/T ABS D/AIRBAG 2WD 4DR,MERCEDES,119800,23584,14/10/16,49,86000
Carbuyer,MITSUBISHI ATTRAGE 1.2 CVT,MITSUBISHI,51800,11711,21/11/16,50,81000
Carbuyer,HONDA CIVIC 1.5 TURBO VTIS SR,HONDA,91800,17585,3/1/17,53,91000
Carbuyer,Nissan Qashqai 2.0 Premium Black Interior (A),Nissan,65800,6580,22/8/16,47,78000
Carbuyer,Toyota Wish 1.8 Elegance CVT (A),Toyota,89800,14394,22/3/18,66,65000
Carbuyer,Nissan Kicks e-POWER Hybrid Premium (A),Nissan,121800,13532,24/3/21,102,45000
Carbuyer,Nissan Qashqai 2.0 Premium Moonroof,Nissan,59800,13963,31/3/16,42,118000
Carbuyer,Mercedes-Benz GLC-Class GLC250,Mercedes-Benz,229800,28237,27/8/19,83,78000
Carbuyer,Honda Civic 1.5 VTEC Turbo (A),Honda,83800,16376,1/5/17,51,85000
Carbuyer,Mercedes-Benz A-Class A250 AMG Line (A),Mercedes-Benz,169800,21275,18/7/19,82,44000
Carbuyer,Toyota Corolla Altis 1.6 Elegance (A),Toyota,88800,13422,14/6/18,69,66000
Carbuyer,Toyota C-HR 1.2 S-T Turbo (A),Toyota,94800,18960,24/6/19,81,40000
Carbuyer,SEAT Leon 1.0 TSI DSG Special Edition (A),SEAT,77800,7780,19/12/17,63,80400
Carbuyer,Volvo XC60 T5 (A),Volvo,88800,18793,26/4/16,43,80000
Carbuyer,Subaru Forester 2.0i-S EyeSight (A),Subaru,112800,15343,19/6/19,81,68200
Carbuyer,Porsche Cayenne S Hybrid 3.0 (A),Porsche,181888,18350,8/8/12,118,187000
Carbuyer,Mazda 3 Sedan 1.6 Deluxe (A),Mazda,69800,6980,14/7/17,58,68000
Carbuyer,Toyota Hiace Standard Roof Diesel 3.0 DX Van [Euro VI] (M),Toyota,83800,10205,27/10/20,97,22000
Carbuyer,Toyota Hiace Standard Roof Diesel 3.0 DX Van [Euro VI] (M),Toyota,85800,10139,27/1/21,100,32000
Carbuyer,Audi A6 2.0 TFSI Multitronic (A),Audi,125800,20321,31/5/17,56,71413
Carbuyer,Nissan NV200 1.5 Panel Van (M),Nissan,26300,8556,27/7/11,36,194121
Carbuyer,Subaru XV 1.6i-S (A),Subaru,52800,13864,26/10/15,37,89400
Carbuyer,NISSAN QASHQAI 1.2 DIG-T CVT ABS 2WD 5DR,NISSAN,66500,13324,27/2/17,53,85000
Carbuyer,NISSAN QASHQAI 1.2 DIG-T CVT,NISSAN,76500,13714,20/9/17,60,82000
Carbuyer,MERCEDES BENZ CLA200 PROGRESSIVE (R18 LED),MERCEDES,172500,20146,3/5/20,89,30000
Carbuyer,Mercedes-Benz C-Class Saloon C180 CGI (A),Mercedes-Benz,43900,23091,19/12/13,15,118983
Carbuyer,Hyundai Elantra 1.6 GLS Elite (A),Hyundai,70999,12560,10/2/17,60,43000
Carbuyer,Nissan Kicks e-POWER Hybrid Premium Plus Adventure Series (A),Nissan,123999,12980,29/9/21,108,15000
Carbuyer,Mercedes-Benz CLA-Class CLA180 (A),Mercedes-Benz,123999,18179,8/7/18,71,77000
Carbuyer,Mazda CX-5 2.0 Premium (A),Mazda,123999,15876,27/6/19,81,55000
Carbuyer,Skoda Kamiq 1.5 TSI Ambition (A),Skoda,137800,14536,18/6/21,105,7169
Carbuyer,Mercedes-Benz C-Class Estate C200 Estate Avantgarde (A),Mercedes-Benz,100800,20340,6/1/16,44,98000
Carbuyer,Nissan Sylphy 1.6 Signature (A),Nissan,102800,10701,28/6/21,105,30800
Carbuyer,Honda Fit 2017 1.3 G F-Package (A),Honda,79800,10730,11/6/19,86,33400
Carbuyer,Honda Civic 1.6 i-VTEC (A),Honda,72800,13520,17/4/17,55,105800
Carbuyer,Kia Cerato Forte 1.6 SX (A),Kia,40800,8160,22/12/11,49,150000
Carbuyer,Mercedes-Benz A-Class A200 (A),Mercedes-Benz,40800,23856,13/1/14,16,111670
Carbuyer,Nissan Note 1.2 (A),Nissan,82800,9997,17/9/20,96,29000
Carbuyer,Mercedes-Benz Vito 114 BlueTech Long Wheel Base (A),Mercedes-Benz,73800,11324,15/2/19,77,108000
Carbuyer,BMW 4 Series Gran Coupé 420i Sport (A),BMW,109800,23548,7/1/16,45,87000
Carbuyer,Honda Shuttle Hybrid 1.5 LED Honda Sensing (A),Honda,95800,13478,17/4/19,79,50000
Carbuyer,Nissan Sylphy 1.6 Premium (A),Nissan,49800,4980,22/1/16,40,106000
Carbuyer,Renault Kadjar 1.3T TCe (A),Renault,119800,11938,18/11/21,110,5800
Carbuyer,BMW 2 Series Coupé 218i Sport (A),BMW,149800,14980,9/7/20,96,25000
Carbuyer,Subaru Levorg 1.6 GT-S (A),Subaru,74500,7450,13/5/16,44,76000
Carbuyer,Mercedes-Benz CLA-Class CLA180 (A),Mercedes-Benz,79800,7980,21/3/16,42,83000
Carbuyer,Suzuki Jimny 1.5 Standard Two-Tone (A),Suzuki,107800,10780,19/2/20,89,11000
Carbuyer,BMW M M5 Sedan Past 4.4 (A),BMW,179800,19625,30/4/12,109,52000
Carbuyer,Audi Q2 1.4 TFSI S tronic (A),Audi,112800,15571,21/11/18,74,90602
Carbuyer,Bentley Continental GT 4.0A V8,Bentley,368800,79443,6/12/15,33,96000
Carbuyer,Mercedes-Benz GLE-Class GLE63S AMG 4MATIC,Mercedes-Benz,266800,37265,3/9/17,54,87988
Carbuyer,Ferrari 488 GTB,Ferrari,898800,134882,9/2/17,59,17000
Carbuyer,Ford Mustang 2.3A Ecoboost,Ford,198800,30607,24/4/18,67,33000
Carbuyer,Porsche Cayman 2.7A (COE till 11/2028),Porsche,138800,22506,11/4/08,73,128388
Carbuyer,Porsche Cayenne 3.0A Tip,Porsche,382800,40441,14/7/20,94,13988
Carbuyer,Hyundai Avante 1.6A S,Hyundai,115800,12630,25/8/21,107,17600
Carbuyer,Volkswagen Golf Mild Hybrid 1.5A eTSI DSG Life Plus,Volkswagen,146800,16034,29/6/21,105,13866
Carbuyer,Volkswagen Polo 1.0A TSI Comfortline,Volkswagen,109800,11458,25/6/21,105,12000
Carbuyer,Nissan Kicks e-POWER Hybrid 1.2A Premium Plus,Nissan,122800,13354,6/11/21,105,19537
Carbuyer,Mitsubishi Attrage 1.2A,Mitsubishi,85800,10271,15/10/20,97,18757
Carbuyer,Perodua Bezza 1.3A Premium X,Perodua,78800,9804,17/6/20,93,19980
Carbuyer,Mercedes-Benz A-Class Saloon A200 Progressive,Mercedes-Benz,155800,19068,15/11/19,86,45188
Carbuyer,Mercedes-Benz E-Class E200 Avantgarde,Mercedes-Benz,163800,22677,26/4/18,67,78000
Carbuyer,Suzuki Ciaz 1.4A GLS,Suzuki,56800,11629,18/1/17,52,77000
Carbuyer,Nissan Sylphy 1.6A,Nissan,101800,11320,12/2/20,98,11600
Carbuyer,Lexus ES Hybrid ES300h Executive Sunroof,Lexus,213800,22578,26/11/20,98,11033
Carbuyer,Toyota Corolla Altis 1.6A Elegance,Toyota,84800,13638,29/1/18,64,85400
Carbuyer,Mazda 3 1.5A Sunroof,Mazda,60800,13561,29/8/16,47,127600
Carbuyer,Mercedes-Benz E-Class E220d Sport,Mercedes-Benz,229800,23486,30/3/21,102,8988
Carbuyer,Mercedes-Benz GLA-Class GLA180 (A),Mercedes-Benz,117800,11780,9/11/18,72,50000
Carbuyer,Mazda 3 Sedan 1.5 SP (A),Mazda,81800,8180,15/11/18,74,26500
Carbuyer,BMW 5 Series Sedan 520i (A),BMW,95800,9580,26/2/16,41,98800
Carbuyer,Subaru Forester 2.0 XT (A),Subaru,64500,6450,30/12/15,39,86500
Carbuyer,Honda Shuttle 1.5 [2017] (A),Honda,67800,12995,7/12/17,58,67200
Carbuyer,MERCEDES BENZ C 200 KOMPRESSOR,MERCEDES,65888,10991,21/11/08,71,160000
Carbuyer,Jaguar XE Diesel 2.0D Prestige (A),Jaguar,99800,22717,26/1/16,40,130000
Carbuyer,Mercedes-Benz A-Class A200 Style (A),Mercedes-Benz,101800,17271,12/4/17,62,77000
Carbuyer,Mercedes-Benz E-Class Saloon E200 Exclusive (A),Mercedes-Benz,176800,22966,25/9/18,72,67000
Carbuyer,"Hyundai Elantra 1.6 GLS ""S"" (A) (Past Model)",Hyundai,67800,13112,3/1/17,53,80000
Carbuyer,Citroen C4 Picasso Diesel 1.6 BlueHDi 120 EAT6 ML (A),Citroen,65800,13068,6/8/17,57,120000
Carbuyer,Honda Vezel Hybrid 1.5 X (A),Honda,93800,13162,24/1/19,76,28000
Carbuyer,Volvo V40 T2 (A),Volvo,79800,14264,28/7/17,58,75000
Carbuyer,Mazda CX-3 2.0A Deluxe,Mazda,126800,14077,11/11/20,98,18000
Carbuyer,Mercedes-Benz C-Class C180 Coupe,Mercedes-Benz,35800,39798,20/3/13,72,82600
Carbuyer,Mercedes-Benz GLC-Class GLC43 AMG 4MATIC Sunroof,Mercedes-Benz,368800,33388,1/10/22,112,758
Carbuyer,NISSAN QASHQAI 1.2 DIG-T CVT ABS 2WD 5DR,NISSAN,65888,12970,24/3/17,54,81000
Carbuyer,Audi Q5 2.0 TFSI qu S Tronic Sport (A),Audi,149800,23681,28/12/17,63,56000
Carbuyer,Kia Cerato Forte 1.6 SX (A),Kia,22800,4560,28/9/09,24,160000
Carbuyer,Toyota Corolla Axio 1.5 X (A),Toyota,51800,8167,1/6/09,76,122000
Carbuyer,Nissan NV200 1.5 Panel Van (M),Nissan,48800,4880,2/2/18,64,75000
Carbuyer,Honda Vezel  1.5 X (A),Honda,75800,15160,12/7/17,63,50000
Carbuyer,Honda HR-V 1.5 DX (A),Honda,90800,12285,4/5/19,78,74300
Carbuyer,Mitsubishi Lancer 1.6 GLX (M),Mitsubishi,23500,13508,25/6/09,20,179792
Carbuyer,Toyota Camry Hybrid 2.5 Ascent Sport (A),Toyota,146800,16270,11/10/20,98,37655
Carbuyer,Volkswagen Golf GTI 3DR (COE till 01/2029),Volkswagen,74888,11676,13/2/09,76,120000
Carbuyer,VOLKSWAGEN GOLF GTI 2.0L AT 5DR 5K19V3,VOLKSWAGEN,90888,11253,12/1/10,96,106000
Carbuyer,BMW 4 Series Gran Coupé 428i Sport (A),BMW,92800,27197,2/9/15,29,67440
Carbuyer,Lexus ES 250 2.5 Luxury (A),Lexus,158800,21183,15/10/18,73,81109
Carbuyer,B.M.W. Z4 SDRIVE 23I 2.5L AT ABS D/AB 2WD HID,B.M.W.,98888,12128,29/10/10,97,107000
Carbuyer,MERCEDES BENZ C200 A/T ABS D/AIRBAG 2WD 4DR,MERCEDES,110888,22719,26/5/16,44,126000
Carbuyer,Peugeot Partner 1.5 BlueHDi LWB (A),Peugeot,69800,9971,14/8/19,83,60000
Carbuyer,Toyota Hiace Standard Roof Diesel 3.0 DX Van [Euro VI] (M),Toyota,58800,11651,31/8/17,59,147000
Carbuyer,June 2016 Honda Vezel  1.5 X (A),June,56800,13645,17/6/16,45,108000
Carbuyer,Mercedes-Benz GLA-Class GLA180 (A),Mercedes-Benz,135800,17132,9/4/19,83,39000
Carbuyer,Mercedes-Benz CLA-Class CLA200 AMG Line Premium Plus,Mercedes-Benz,174800,21147,19/9/19,84,42000
Carbuyer,Suzuki Swift Sport 1.4M,Suzuki,157800,17439,26/1/21,100,88
Carbuyer,Porsche Panamera Turbo 4.8A PDK (COE till 09/2029),Porsche,168800,23853,1/8/10,84,138529
Carbuyer,Mazda MX-5 1.6M (COE till 04/2031),Mazda,85588,9886,11/4/91,103,384000
Carbuyer,BMW M Series M235i Coupe,BMW,99888,31594,21/1/15,28,132099
Carbuyer,BMW M Series M3 Coupe (New 10-yr COE),BMW,191888,14757,12/6/12,123,144000
Carbuyer,Nissan GTR 3.8A (COE till 04/2028),Nissan,284888,50749,15/4/08,67,18000
Carbuyer,Mercedes-Benz GLA-Class GLA45 AMG 4MATIC,Mercedes-Benz,152888,30192,9/1/16,47,95000
Carbuyer,Mercedes-Benz CLA-Class CLA45 S AMG 4MATIC+ Premium Plus,Mercedes-Benz,339888,32262,27/9/21,108,5005
Carbuyer,Honda Civic SIR EK4 (COE till 03/2029,Honda,95888,14583,25/5/99,78,250000
Carbuyer,Mercedes-Benz C-Class C180 Coupe (COE till 09/2031),Mercedes-Benz,118888,13194,9/7/11,108,166000
Carbuyer,Porsche Boxster 2.9A PDK (COE till 11/2029),Porsche,162888,22486,12/2/09,86,95000
Carbuyer,BMW 3 Series 318i,BMW,127888,17496,16/11/18,74,14598
Carbuyer,BMW M M Series M140i 3.0 5-door (A),BMW,181800,27287,26/6/18,69,71316
Carbuyer,Honda Fit 1.3 G F-Package HID (A),Honda,86800,11115,19/3/20,90,39000
Carbuyer,Skoda Octavia 2.0A TSI RS,Skoda,135800,16237,21/2/20,89,36000
Carbuyer,BMW 3 Series 318i Sport,BMW,98800,17626,30/5/17,56,77000
Carbuyer,Subaru XV 2.0i-S EyeSight,Subaru,129800,13664,13/8/21,107,15000
Carbuyer,Honda Jazz 1.5A L (COE till 12/2028),Honda,58800,9376,12/11/08,75,131000
Carbuyer,Nissan NV200 1.5M,Nissan,46500,10071,30/3/17,54,106000
Carbuyer,Mercedes-Benz E-Class E250,Mercedes-Benz,81800,22905,2/9/15,29,135000
Carbuyer,Mercedes-Benz C-Class C180K (COE till 02/2031),Mercedes-Benz,85800,10106,8/4/11,101,125000
Carbuyer,Mercedes-Benz C-Class C160 Avantgarde,Mercedes-Benz,168800,18231,11/5/20,97,16600
Carbuyer,Mercedes-Benz S-Class S500 Coupe AMG Line Premium,Mercedes-Benz,333000,60406,7/11/16,46,33700
